name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
fresno,2023-11-21T22:00:00,11.5,11.5,4.9,63.87,0,0,,0,0,9.4,0.4,353,1027,27.7,15.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-21T23:00:00,9.9,9.9,4.9,71.42,0,0,,0,0,9.4,0.3,357,1026.8,26.9,15.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T00:00:00,9.9,9.9,4.3,68.29,0,0,,0,0,9.4,0.2,358,1026.5,26.9,15.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T01:00:00,8.7,8.7,4.2,73.59,0,0,,0,0,9.4,0.2,357,1025.7,25.9,13.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T02:00:00,8.2,8.2,4.9,79.64,0,0,,0,0,9.4,0.2,357,1025.5,25.9,12.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T03:00:00,7.1,7.1,3.7,79.46,0,0,,0,0,7.6,0.3,357,1025.4,47.5,15.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T04:00:00,6.5,6.5,3.2,79.38,0,0,,0,0,7.6,0.1,356,1025.1,25.9,15.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T05:00:00,6,6,2.8,79.6,0,0,,0,0,9.4,0.2,356,1024.9,26.4,15.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T06:00:00,5.5,5.5,1.1,73.32,0,0,,0,0,7.6,0.1,358,1024.8,48,15.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KFAT,72389093193"
fresno,2023-11-22T07:00:00,5.5,4.5,1.6,76.01,0,0,,0,0,7.6,5.5,75,1025.2,86.3,15.7,7,0,0,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T08:00:00,6.7,6.7,2.2,73.3,0,0,,0,0,7.6,0.2,6,1025.1,85.5,15.5,56,0.2,1,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T09:00:00,9.4,7.9,3.9,68.44,0,0,,0,0,7.6,10.6,117,1025,48.5,13,237,0.9,2,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T10:00:00,12.3,12.3,4.3,58.27,0,0,,0,0,9.4,5.1,127,1024.6,48.5,11.2,397,1.4,4,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T11:00:00,15.1,15.1,4.3,48.65,0,0,,0,0,9.4,0.2,0,1024,86.3,13.1,467,1.7,5,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T12:00:00,17.3,17.3,4.4,42.43,0,0,,0,0,11.2,0.4,360,1022.2,86.3,16,495,1.8,5,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T13:00:00,18.9,18.9,3.4,35.83,0,0,,0,0,9.4,0.3,355,1020.9,86.3,16,516,1.9,5,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T14:00:00,20,20,2.9,32.23,0,0,,0,0,13,7.6,251,1020,86.3,16,474,1.7,5,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T15:00:00,20,20,2.9,32.13,0,0,,0,0,13,0.3,355,1019,86.3,16,321,1.2,3,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T16:00:00,20,20,3.4,33.35,0,0,,0,0,13,5.3,315,1018.9,86.3,16,146,0.5,1,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T17:00:00,18.2,18.2,3.4,37.48,0,0,,0,0,11.2,0.4,357,1018,86.3,15.9,21,0.1,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T18:00:00,16,16,4.3,45.83,0,0,,0,0,11.2,5.4,290,1018.1,86.3,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T19:00:00,15.5,15.5,4.3,47.25,0,0,,0,0,9.4,5.5,298,1018,86.3,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T20:00:00,14.8,14.8,5.6,54.02,0,0,,0,0,9.4,0,0,1018.1,96.8,15.9,0,0,0,10,Overcast,cloudy,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T21:00:00,13.7,13.7,5,55.4,0,0,,0,0,9.4,0.2,356,1017.1,96.8,14.1,0,0,0,10,Overcast,cloudy,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T22:00:00,12.7,12.7,5.6,61.94,0,0,,0,0,9.4,0,0,1016.8,97.1,14,0,0,0,10,Overcast,cloudy,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-22T23:00:00,12.1,12.1,5.6,64.49,0,0,,0,0,9.4,0.2,357,1016.4,97.1,15.9,0,0,0,10,Overcast,cloudy,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T00:00:00,11.6,11.6,5.6,66.71,0,0,,0,0,9.4,0.2,358,1016.3,97.1,13,0,0,0,10,Overcast,cloudy,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T01:00:00,11,11,5.6,69.12,0,0,,0,0,9.4,7.3,224,1015.9,95,11.1,0,0,0,10,Overcast,cloudy,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T02:00:00,9.9,9.9,5.6,74.37,0,0,,0,0,9.4,0.2,359,1015.4,95,13,0,0,0,10,Overcast,cloudy,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T03:00:00,9.9,9.9,5.5,74.26,0,0,,0,0,9.4,0.2,357,1014.7,97,13.1,0,0,0,10,Overcast,cloudy,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T04:00:00,9.9,9.9,5.6,74.38,0,0,,0,0,9.4,0.4,1,1014.1,84.5,13,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T05:00:00,9.3,8.9,4.9,74.36,0,0,,0,0,9.4,5.2,141,1013.9,95,12.9,0,0,0,10,Overcast,cloudy,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T06:00:00,8.7,8.7,4.9,76.95,0,0,,0,0,9.4,0.4,360,1013.6,86.2,11,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T07:00:00,7.7,7.7,3.8,76.21,0,0,,0,0,9.4,0.3,7,1013.7,47.5,10.9,0,0,0,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T08:00:00,9.3,8.9,5,74.25,0,0,,0,0,7.6,5.4,71,1014.1,25.9,10.2,77,0.3,1,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T09:00:00,11.8,11.8,5.6,65.85,0,0,,0,0,9.4,9.2,126,1013.7,25.9,10.3,223,0.8,2,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T10:00:00,13.9,13.9,5.6,57.29,0,0,,0,0,9.4,9.1,112,1013.5,25.9,8.4,377,1.4,4,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T11:00:00,16.2,16.2,5.6,49.52,0,0,,0,0,13,5.5,280,1012.8,25.9,10.2,432,1.6,4,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T12:00:00,17.9,17.9,5,42.51,0,0,,0,0,14.8,7.9,305,1011.3,25.9,11.1,523,1.9,5,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T13:00:00,18.9,18.9,3.8,36.74,0,0,,0,0,14.8,5.8,296,1010.2,25.9,11.2,516,1.9,5,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T14:00:00,19.4,19.4,3.3,34.49,0,0,,0,0,16.6,11.2,319,1009.5,25.9,16,453,1.6,5,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T15:00:00,20,20,1.7,29.57,0,0,,0,0,16.6,11.5,310,1009.4,25.9,16,335,1.2,3,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T16:00:00,18.9,18.9,3.3,35.61,0,0,,0,0,16.6,14.8,301,1009.7,48.3,16,174,0.6,2,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T17:00:00,17.2,17.2,3.8,41.09,0,0,,0,0,16.6,9.6,330,1009.7,84.5,16,35,0.1,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T18:00:00,16,16,3.4,42.85,0,0,,0,0,14.8,0.5,357,1009.8,84.5,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T19:00:00,14.2,14.2,4.3,51.52,0,0,,0,0,13,5.7,281,1010,25.9,14.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T20:00:00,13.7,13.7,4.4,53.25,0,0,,0,0,13,9.5,319,1010,0,16,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T21:00:00,12,12,4.9,61.85,0,0,,0,0,13,5.4,310,1010.1,0,16,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T22:00:00,11.6,11.6,4.9,63.73,0,0,,0,0,11.2,7.7,345,1010.3,0,16,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-23T23:00:00,11.1,11.1,4.9,65.77,0,0,,0,0,11.2,0.7,355,1010.6,0,16,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T00:00:00,9.9,9.9,4.8,70.66,0,0,,0,0,11.2,0.7,356,1010.9,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T01:00:00,7.2,7.2,3.7,78.14,0,0,,0,0,11.2,0.3,358,1011,47.5,14.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T02:00:00,7.8,6.1,3.7,75.31,0,0,,0,0,13,9.1,254,1011.3,25.9,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T03:00:00,6.6,6.6,3.1,78.83,0,0,,0,0,11.2,0.5,351,1011.4,47.5,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T04:00:00,6.5,6.5,3.1,78.79,0,0,,0,0,11.2,0.5,350,1011.7,25.9,11.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T05:00:00,6,4.4,3.1,81.88,0,0,,0,0,11.2,7.5,301,1012.3,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T06:00:00,5.5,3.8,2,78.32,0,0,,0,0,11.2,7.6,319,1013,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T07:00:00,5.5,3,1.5,75.69,0,0,,0,0,11.2,11,310,1013.8,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T08:00:00,6.7,4.2,1.6,70.21,0,0,,0,0,11.2,12.8,320,1014.7,26.5,16,77,0.3,1,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T09:00:00,8.9,7.1,1.1,57.92,0,0,,0,0,45.2,11.6,339,1015.2,0.6,16,223,0.8,2,10,Clear,clear-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T10:00:00,10.1,10.1,2,57.35,0,0,,0,0,47.2,6.1,282,1015.7,0,16,353,1.3,4,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T11:00:00,11.8,11.8,2.1,51.49,0,0,,0,0,13,5.9,225,1015.4,0,16,443,1.6,4,10,Clear,clear-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T12:00:00,13.4,13.4,2.1,46.35,0,0,,0,0,33.5,5.8,330,1014.9,25.9,16,509,1.8,5,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T13:00:00,14.4,14.4,2.1,43.38,0,0,,0,0,13,5.8,326,1014.6,25.9,16,446,1.6,4,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T14:00:00,15.7,15.7,1.6,38.74,0,0,,0,0,11.2,5.7,137,1014.2,25.9,16,411,1.5,4,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T15:00:00,15.7,15.7,1.7,38.81,0,0,,0,0,9.4,0.4,359,1014.4,25.9,16,328,1.2,3,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T16:00:00,15.6,15.6,2.1,40.26,0,0,,0,0,9.4,7.5,158,1014.5,25.9,16,174,0.6,2,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T17:00:00,14.2,14.2,2.7,46,0,0,,0,0,9.4,7.7,92,1014.9,0,16,35,0.1,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T18:00:00,12.6,12.6,2.7,50.98,0,0,,0,0,9.4,5.6,92,1015.4,0,16,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T19:00:00,11.5,11.5,2.7,54.74,0,0,,0,0,9.4,0.3,358,1015.5,0,16,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T20:00:00,10.4,10.4,3.1,60.64,0,0,,0,0,11.2,0.4,357,1016,0,13.1,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T21:00:00,9.1,9.1,3.1,66.01,0,0,,0,0,11.2,0.3,358,1016.5,0,16,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T22:00:00,8.2,8.2,2.6,68.14,0,0,,0,0,9.4,0.2,357,1016.8,0,16,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-24T23:00:00,7,6.3,2,70.59,0,0,,0,0,9.4,5.3,124,1017.2,0,16,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T00:00:00,6.5,6.5,2.6,76.1,0,0,,0,0,9.4,0,0,1017.6,0,16,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T01:00:00,5.5,5.5,1.5,75.54,0,0,,0,0,9.4,0,0,1017.8,0,16,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T02:00:00,4.8,4.8,1.5,78.81,0,0,,0,0,9.4,0.3,359,1018,0,16,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T03:00:00,4.2,3.1,0.9,79.54,0,0,,0,0,1.8,5.2,38,1018.1,0,16,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T04:00:00,4.1,4.1,0.9,79.46,0,0,,0,0,1.8,0,0,1018.3,0,15.9,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T05:00:00,3.7,3.7,0.5,79.57,0,0,,0,0,1.8,0.2,358,1018.9,0,15.9,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T06:00:00,3.6,3.6,0.9,82.41,0,0,,0,0,5.4,0.2,357,1019.1,0,15.9,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T07:00:00,3.1,3.1,0.4,82.39,0,0,,0,0,5.4,0.2,356,1019.5,0,13.8,0,0,0,10,Clear,clear-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T08:00:00,4.9,4.9,1.5,79.06,0,0,,0,0,,0,0,1020.1,0,14,84,0.3,1,10,Clear,clear-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T09:00:00,7.8,7.2,2.1,67,0,0,,0,0,1.8,5.4,105,1020.5,0,16,230,0.8,2,10,Clear,clear-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T10:00:00,10,9.1,1.7,56.13,0,0,,0,0,,7.4,343,1021.1,0,16,384,1.4,4,10,Clear,clear-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T11:00:00,12.2,12.2,2.2,50.15,0,0,,0,0,,5.4,134,1020.9,0,16,474,1.7,5,10,Clear,clear-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T12:00:00,13.9,13.9,2.2,45.15,0,0,,0,0,11.2,0.3,354,1020,0,16,523,1.9,5,10,Clear,clear-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T13:00:00,15,15,2.2,41.89,0,0,,0,0,11.2,0.2,359,1019.3,0,16,460,1.7,5,10,Clear,clear-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T14:00:00,15.7,15.7,2.2,40.13,0,0,,0,0,11.2,0.1,3,1018.7,0,16,446,1.6,4,10,Clear,clear-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T15:00:00,16.7,16.7,1.7,36.25,0,0,,0,0,11.2,0.2,1,1018.6,0,16,321,1.2,3,10,Clear,clear-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T16:00:00,16.2,16.2,1.1,36.19,0,0,,0,0,9.4,0.4,357,1018.8,0,16,167,0.6,2,10,Clear,clear-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T17:00:00,14.9,14.9,1.2,39.28,0,0,,0,0,9.4,5.4,321,1019,25.9,16,35,0.1,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T18:00:00,13.1,13.1,1.7,45.72,0,0,,0,0,9.4,0.2,359,1019.3,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T19:00:00,11.5,11.5,2.1,52.48,0,0,,0,0,9.4,0.2,358,1019.7,25.9,16,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T20:00:00,10.4,10.4,2.7,58.73,0,0,,0,0,9.4,5.5,330,1020.1,25.9,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T21:00:00,9.1,9.1,2,61.14,0,0,,0,0,11.2,0.3,358,1020.3,25.9,13,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T22:00:00,7,7,2,70.52,0,0,,0,0,11.2,0.2,357,1020.3,25.9,12.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-25T23:00:00,6.5,6.5,2,72.93,0,0,,0,0,9.4,0.1,356,1020.6,25.9,11,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-26T00:00:00,5.9,5.9,1.5,73.37,0,0,,0,0,9.4,0.2,356,1020.7,0,13,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-26T01:00:00,4.8,4.8,1.5,79.07,0,0,,0,0,9.4,0,0,1020.6,0,11,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-26T02:00:00,4.2,3.1,1,79.52,0,0,,0,0,9.4,5.2,66,1020.9,0,10.1,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-26T03:00:00,4.2,4.2,0.9,79.52,0,0,,0,0,7.6,0.1,360,1020.9,0,10.1,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-26T04:00:00,3.7,3.7,-0.2,75.95,0,0,,0,0,5.4,0,0,1020.8,0,12.9,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-26T05:00:00,3.7,3.7,-0.2,75.89,0,0,,0,0,7.6,0.2,356,1020.8,27.7,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-26T06:00:00,3.2,3.2,-0.2,78.59,0,0,,0,0,7.6,0.2,356,1021.3,1.8,13.1,0,0,0,10,Clear,clear-night,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-26T07:00:00,2.7,2.7,-0.8,77.97,0,0,,0,0,7.6,0.2,355,1021.5,49.3,15.9,4,0,0,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-26T08:00:00,4.9,4.9,0.5,73.3,0,0,,0,0,7.6,0.2,356,1021.8,49.3,16,99,0.4,1,10,Partially cloudy,partly-cloudy-day,"CI080,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-26T09:00:00,8.3,7.2,1.7,62.87,0,0,,0,0,7.6,7.3,134,1022.2,49.3,16,258,0.9,3,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-26T10:00:00,11.1,11.1,1.7,52.17,0,0,,0,0,9.4,0.4,349,1022.3,49.3,16,377,1.4,4,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-26T11:00:00,13.8,13.8,2.2,45.4,0,0,,0,0,9.4,0.4,352,1021.5,49.3,16,425,1.5,4,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-26T12:00:00,14.9,14.9,1.7,40.8,0,0,,0,0,11.2,0.2,353,1020.6,86.3,16,460,1.7,5,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-26T13:00:00,15.6,15.6,1.2,37.63,0,0,,0,0,11.2,7.3,0,1019.8,86.3,16,390,1.4,4,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
fresno,2023-11-26T14:00:00,15.6,15.6,-0.5,33.17,0,0,,0,0,11.2,5.2,0,1019.4,84.5,16,342,1.2,3,10,Partially cloudy,partly-cloudy-day,"CQ036,KMAE,74504693242,74702023110,KNLC,KFAT,72389093193"
